,Item_ID,Item_Price,Item_Store_ID,Item_Store_Returns,Item_Sugar_Content,Item_Visibility,Item_Weight,Store_ID,Store_Location_Type,Store_Size,Store_Start_Year,Store_Type
4574,NCO53,460.15,NCO53_BABATUNJI017,5053.42,1,0.17617540199999998,16.2,BABATUNJI017,1,1,2014,1
4575,NCO53,459.4,NCO53_BABATUNJI018,7350.43,1,0.175898114,16.2,BABATUNJI018,2,1,2016,2
4576,NCO53,460.15,NCO53_BABATUNJI027,16079.07,1,0.174336148,12.90883834765998,BABATUNJI027,2,1,1992,3
4577,NCO53,455.4,NCO53_BABATUNJI049,7809.83,1,0.0,16.2,BABATUNJI049,0,1,2006,1
4578,NCO54,142.9,NCO54_BABATUNJI013,828.92,1,0.014262413,19.5,BABATUNJI013,2,2,1994,1
4579,NCO55,270.48,NCO55_BABATUNJI010,1071.94,1,0.152377658,12.8,BABATUNJI010,2,1,2005,0
4580,NCO55,272.48,NCO55_BABATUNJI018,2679.85,0,0.09140807599999999,12.8,BABATUNJI018,2,1,2016,2
4581,NCP02,152.64,NCP02_BABATUNJI010,740.7,1,0.075000682,7.105,BABATUNJI010,2,1,2005,0
4582,NCP02,145.64,NCP02_BABATUNJI013,1481.41,1,0.044771473,7.105,BABATUNJI013,2,2,1994,1
4583,NCP05,377.26,NCP05_BABATUNJI010,759.01,1,0.042324556,19.6,BABATUNJI010,2,1,2005,0
4584,NCP05,379.26,NCP05_BABATUNJI017,7210.61,1,0.025429614,19.6,BABATUNJI017,1,1,2014,1
4585,NCP05,375.76,NCP05_BABATUNJI018,6451.6,1,0.0,19.6,BABATUNJI018,2,1,2016,2
4586,NCP05,381.51,NCP05_BABATUNJI027,15180.24,1,0.025164132000000002,12.90883834765998,BABATUNJI027,2,1,1992,3
4587,NCP05,380.01,NCP05_BABATUNJI035,7210.61,1,0.025281802000000003,19.6,BABATUNJI035,1,0,2011,1
4588,NCP05,383.26,NCP05_BABATUNJI045,6072.1,1,0.0,19.6,BABATUNJI045,1,1,2009,1
4589,NCP05,379.51,NCP05_BABATUNJI046,3415.55,1,0.025286582999999998,19.6,BABATUNJI046,0,0,2004,1
4590,NCP05,377.26,NCP05_BABATUNJI049,9487.65,1,0.025325897000000003,19.6,BABATUNJI049,0,1,2006,1
4591,NCP06,374.34,NCP06_BABATUNJI010,377.84,1,0.065689432,20.7,BABATUNJI010,2,1,2005,0
4592,NCP06,379.34,NCP06_BABATUNJI017,1511.37,1,0.039467795,20.7,BABATUNJI017,1,1,2014,1
4593,NCP06,374.59,NCP06_BABATUNJI018,5667.62,1,0.039405676,20.7,BABATUNJI018,2,1,2016,2
4594,NCP06,380.84,NCP06_BABATUNJI027,5289.78,1,0.039055756000000004,12.90883834765998,BABATUNJI027,2,1,1992,3
4595,NCP06,382.09,NCP06_BABATUNJI035,6423.31,0,0.039238384,20.7,BABATUNJI035,1,0,2011,1
4596,NCP06,378.59,NCP06_BABATUNJI046,3778.42,1,0.039245805,20.7,BABATUNJI046,0,0,2004,1
4597,NCP06,376.84,NCP06_BABATUNJI049,8312.51,1,0.039306822000000005,20.7,BABATUNJI049,0,1,2006,1
4598,NCP14,260.58,NCP14_BABATUNJI013,9146.43,1,0.11019797699999999,8.275,BABATUNJI013,2,2,1994,1
4599,NCP14,258.33,NCP14_BABATUNJI018,6010.51,1,0.110739031,8.275,BABATUNJI018,2,1,2016,2
4600,NCP17,163.29,NCP17_BABATUNJI010,479.38,1,0.0,19.35,BABATUNJI010,2,1,2005,0
4601,NCP18,378.68,NCP18_BABATUNJI017,12037.66,1,0.028760012999999997,12.15,BABATUNJI017,1,1,2014,1
4602,NCP18,379.93,NCP18_BABATUNJI018,9028.25,1,0.028714747000000002,12.15,BABATUNJI018,2,1,2016,2
4603,NCP18,374.93,NCP18_BABATUNJI027,10909.13,1,0.028459761,12.90883834765998,BABATUNJI027,2,1,1992,3
4604,NCP18,377.68,NCP18_BABATUNJI035,7147.36,1,0.028592842,12.15,BABATUNJI035,1,0,2011,1
4605,NCP18,373.43,NCP18_BABATUNJI045,3009.42,1,0.028656248,12.15,BABATUNJI045,1,1,2009,1
4606,NCP18,376.18,NCP18_BABATUNJI046,5642.66,1,0.02859825,12.15,BABATUNJI046,0,0,2004,1
4607,NCP18,372.68,NCP18_BABATUNJI049,3009.42,1,0.028642712,12.15,BABATUNJI049,0,1,2006,1
4608,NCP29,163.54,NCP29_BABATUNJI010,319.58,1,0.187918654,8.42,BABATUNJI010,2,1,2005,0
4609,NCP29,164.79,NCP29_BABATUNJI013,2396.88,1,0.112177581,8.42,BABATUNJI013,2,2,1994,1
4610,NCP30,101.21,NCP30_BABATUNJI013,1473.08,1,0.032741422,20.5,BABATUNJI013,2,2,1994,1
4611,NCP41,265.65,NCP41_BABATUNJI010,539.3,1,0.027133398,16.6,BABATUNJI010,2,1,2005,0
4612,NCP41,272.15,NCP41_BABATUNJI013,2426.84,1,0.016197216,16.6,BABATUNJI013,2,2,1994,1
4613,NCP41,274.65,NCP41_BABATUNJI018,4044.74,1,0.016276741,16.6,BABATUNJI018,2,1,2016,2
4614,NCP42,488.12,NCP42_BABATUNJI017,10656.13,1,0.016201845,8.51,BABATUNJI017,1,1,2014,1
4615,NCP42,480.37,NCP42_BABATUNJI018,4843.7,1,0.016176344,8.51,BABATUNJI018,2,1,2016,2
4616,NCP42,488.87,NCP42_BABATUNJI019,968.74,1,0.028207784,12.90883834765998,BABATUNJI019,0,0,1992,0
4617,NCP42,485.62,NCP42_BABATUNJI045,5812.43,1,0.016143388999999998,8.51,BABATUNJI045,1,1,2009,1
4618,NCP42,489.12,NCP42_BABATUNJI049,10656.13,1,0.016135764,8.51,BABATUNJI049,0,1,2006,1
4619,NCP43,446.42,NCP43_BABATUNJI018,6291.81,1,0.030631323,17.75,BABATUNJI018,2,1,2016,2
4620,NCP43,454.42,NCP43_BABATUNJI019,449.42,1,0.053413906,12.90883834765998,BABATUNJI019,0,0,1992,0
4621,NCP43,451.42,NCP43_BABATUNJI035,8538.89,1,0.030501281,17.75,BABATUNJI035,1,0,2011,1
4622,NCP43,444.67,NCP43_BABATUNJI045,5842.4,1,0.030568919,17.75,BABATUNJI045,1,1,2009,1
4623,NCP43,450.92,NCP43_BABATUNJI046,5842.4,1,0.03050705,17.75,BABATUNJI046,0,0,2004,1
4624,NCP50,201.4,NCP50_BABATUNJI013,805.62,1,0.020542737,17.35,BABATUNJI013,2,2,1994,1
4625,NCP53,593.23,NCP53_BABATUNJI017,7724.94,1,0.033076388,14.75,BABATUNJI017,1,1,2014,1
4626,NCP53,589.23,NCP53_BABATUNJI027,14261.44,1,0.032731074,12.90883834765998,BABATUNJI027,2,1,1992,3
4627,NCP54,311.68,NCP54_BABATUNJI017,5234.85,1,0.035348491,15.35,BABATUNJI017,1,1,2014,1
4628,NCP54,311.43,NCP54_BABATUNJI018,4003.12,1,0.035292855,15.35,BABATUNJI018,2,1,2016,2
4629,NCP54,307.18,NCP54_BABATUNJI049,7082.45,1,0.035204319,15.35,BABATUNJI049,0,1,2006,1
4630,NCP55,141.15,NCP55_BABATUNJI010,138.15,1,0.0,14.65,BABATUNJI010,2,1,2005,0
4631,NCP55,134.65,NCP55_BABATUNJI013,552.61,1,0.011180713,14.65,BABATUNJI013,2,2,1994,1
4632,NCQ02,467.39,NCQ02_BABATUNJI035,9857.17,1,0.007455054,12.6,BABATUNJI035,1,0,2011,1
4633,NCQ02,467.39,NCQ02_BABATUNJI049,8449.0,1,0.007468056,12.6,BABATUNJI049,0,1,2006,1
4634,NCQ05,375.43,NCQ05_BABATUNJI010,752.35,1,0.03616416,11.395,BABATUNJI010,2,1,2005,0
4635,NCQ05,379.18,NCQ05_BABATUNJI013,8652.07,0,0.0,11.395,BABATUNJI013,2,2,1994,1
4636,NCQ05,373.18,NCQ05_BABATUNJI017,6018.83,1,0.0,11.395,BABATUNJI017,1,1,2014,1
4637,NCQ05,377.68,NCQ05_BABATUNJI019,1128.53,1,0.037829469,12.90883834765998,BABATUNJI019,0,0,1992,0
4638,NCQ05,380.18,NCQ05_BABATUNJI027,5266.48,1,0.0,12.90883834765998,BABATUNJI027,2,1,1992,3
4639,NCQ05,372.93,NCQ05_BABATUNJI035,6771.19,0,0.021602001000000003,11.395,BABATUNJI035,1,0,2011,1
4640,NCQ05,377.18,NCQ05_BABATUNJI045,10909.13,1,0.021649903999999998,11.395,BABATUNJI045,1,1,2009,1
4641,NCQ05,375.43,NCQ05_BABATUNJI049,6771.19,1,0.021639678,11.395,BABATUNJI049,0,1,2006,1
4642,NCQ06,635.25,NCQ06_BABATUNJI017,8287.55,1,0.0420611,13.0,BABATUNJI017,1,1,2014,1
4643,NCQ06,635.25,NCQ06_BABATUNJI019,637.5,1,0.073229342,12.90883834765998,BABATUNJI019,0,0,1992,0
4644,NCQ06,634.0,NCQ06_BABATUNJI027,16575.09,1,0.041621987,12.90883834765998,BABATUNJI027,2,1,1992,3
4645,NCQ06,636.25,NCQ06_BABATUNJI035,12112.57,1,0.041816615,13.0,BABATUNJI035,1,0,2011,1
4646,NCQ06,637.5,NCQ06_BABATUNJI045,14662.58,1,0.041909345,13.0,BABATUNJI045,1,1,2009,1
4647,NCQ17,391.16,NCQ17_BABATUNJI010,782.32,1,0.195721125,10.3,BABATUNJI010,2,1,2005,0
4648,NCQ17,386.66,NCQ17_BABATUNJI013,7040.84,1,0.0,10.3,BABATUNJI013,2,2,1994,1
4649,NCQ17,386.16,NCQ17_BABATUNJI017,6258.52,0,0.117593973,10.3,BABATUNJI017,1,1,2014,1
4650,NCQ17,395.91,NCQ17_BABATUNJI027,10170.1,1,0.116366304,12.90883834765998,BABATUNJI027,2,1,1992,3
4651,NCQ18,253.43,NCQ18_BABATUNJI013,5243.18,1,0.13496039699999998,15.75,BABATUNJI013,2,2,1994,1
4652,NCQ29,655.82,NCQ29_BABATUNJI017,3904.92,1,0.0,12.0,BABATUNJI017,1,1,2014,1
4653,NCQ29,647.07,NCQ29_BABATUNJI019,2603.28,1,0.182493512,12.90883834765998,BABATUNJI019,0,0,1992,0
4654,NCQ30,309.35,NCQ30_BABATUNJI010,304.6,0,0.048661040999999995,7.725,BABATUNJI010,2,1,2005,0
4655,NCQ30,309.6,NCQ30_BABATUNJI017,3350.64,1,0.029236727,7.725,BABATUNJI017,1,1,2014,1
4656,NCQ30,301.35,NCQ30_BABATUNJI019,913.81,1,0.050901814000000004,12.90883834765998,BABATUNJI019,0,0,1992,0
4657,NCQ30,307.6,NCQ30_BABATUNJI049,3959.85,1,0.029117482000000004,7.725,BABATUNJI049,0,1,2006,1
4658,NCQ38,263.82,NCQ38_BABATUNJI013,5060.08,1,0.013355306,16.35,BABATUNJI013,2,2,1994,1
4659,NCQ38,262.07,NCQ38_BABATUNJI018,4527.44,1,0.013420878999999998,16.35,BABATUNJI018,2,1,2016,2
4660,NCQ38,264.07,NCQ38_BABATUNJI049,2663.2,1,0.013387211000000001,16.35,BABATUNJI049,0,1,2006,1
4661,NCQ41,484.45,NCQ41_BABATUNJI018,7315.48,1,0.019559746,14.8,BABATUNJI018,2,1,2016,2
4662,NCQ41,486.45,NCQ41_BABATUNJI027,8778.57,1,0.019386056999999998,12.90883834765998,BABATUNJI027,2,1,1992,3
4663,NCQ41,482.7,NCQ41_BABATUNJI035,9753.97,1,0.019476708,14.8,BABATUNJI035,1,0,2011,1
4664,NCQ42,318.17,NCQ42_BABATUNJI013,2543.36,1,0.039235527,20.35,BABATUNJI013,2,2,1994,1
4665,NCQ42,312.92,NCQ42_BABATUNJI017,4768.79,1,0.0,20.35,BABATUNJI017,1,1,2014,1
4666,NCQ42,319.92,NCQ42_BABATUNJI018,8901.75,1,0.039428167,20.35,BABATUNJI018,2,1,2016,2
4667,NCQ42,319.92,NCQ42_BABATUNJI019,635.84,1,0.06875355799999999,12.90883834765998,BABATUNJI019,0,0,1992,0
4668,NCQ42,319.17,NCQ42_BABATUNJI049,7312.15,1,0.039329257,20.35,BABATUNJI049,0,1,2006,1
4669,NCQ43,269.48,NCQ43_BABATUNJI013,2456.8,0,0.111209003,17.75,BABATUNJI013,2,2,1994,1
4670,NCQ43,271.73,NCQ43_BABATUNJI018,3002.76,1,0.0,17.75,BABATUNJI018,2,1,2016,2
4671,NCQ43,268.98,NCQ43_BABATUNJI046,3821.69,1,0.111301625,17.75,BABATUNJI046,0,0,2004,1
4672,NCQ43,270.23,NCQ43_BABATUNJI049,4094.67,1,0.11147467,17.75,BABATUNJI049,0,1,2006,1
4673,NCQ50,529.3,NCQ50_BABATUNJI017,14426.22,1,0.034501405,18.75,BABATUNJI017,1,1,2014,1
4674,NCQ50,529.8,NCQ50_BABATUNJI027,8548.87,1,0.034141213,12.90883834765998,BABATUNJI027,2,1,1992,3
4675,NCQ50,533.3,NCQ50_BABATUNJI035,8548.87,1,0.0,18.75,BABATUNJI035,1,0,2011,1
4676,NCQ50,539.3,NCQ50_BABATUNJI049,10686.09,1,0.034360687,18.75,BABATUNJI049,0,1,2006,1
4677,NCQ53,592.9,NCQ53_BABATUNJI017,7681.67,1,0.019012262,17.6,BABATUNJI017,1,1,2014,1
4678,NCQ53,588.15,NCQ53_BABATUNJI027,14181.54,1,0.018813776,12.90883834765998,BABATUNJI027,2,1,1992,3
4679,NCQ53,593.4,NCQ53_BABATUNJI045,15363.34,1,0.018943666,17.6,BABATUNJI045,1,1,2009,1
4680,NCQ54,417.12,NCQ54_BABATUNJI010,421.12,1,0.020993364,17.7,BABATUNJI010,2,1,2005,0
4681,NCQ54,419.12,NCQ54_BABATUNJI018,9685.73,1,0.012593466999999999,17.7,BABATUNJI018,2,1,2016,2
4682,NCQ54,420.87,NCQ54_BABATUNJI027,13054.67,1,0.012481638,12.90883834765998,BABATUNJI027,2,1,1992,3
4683,NCQ54,417.62,NCQ54_BABATUNJI035,14739.15,1,0.012540003000000001,17.7,BABATUNJI035,1,0,2011,1
4684,NCQ54,421.12,NCQ54_BABATUNJI045,5895.66,1,0.012567811000000002,17.7,BABATUNJI045,1,1,2009,1
4685,NCR05,498.77,NCR05_BABATUNJI017,8432.36,1,0.054939848,10.1,BABATUNJI017,1,1,2014,1
4686,NCR05,496.52,NCR05_BABATUNJI018,5456.23,1,0.054853377,10.1,BABATUNJI018,2,1,2016,2
4687,NCR05,499.02,NCR05_BABATUNJI027,17856.76,1,0.054366282,12.90883834765998,BABATUNJI027,2,1,1992,3
4688,NCR05,493.77,NCR05_BABATUNJI035,7440.32,1,0.054620504,10.1,BABATUNJI035,1,0,2011,1
4689,NCR05,500.52,NCR05_BABATUNJI045,7936.34,1,0.054741627,10.1,BABATUNJI045,1,1,2009,1
4690,NCR06,107.03,NCR06_BABATUNJI013,1597.92,1,0.006759519,12.5,BABATUNJI013,2,2,1994,1
4691,NCR17,285.12,NCR17_BABATUNJI013,5213.21,1,0.024363026,9.8,BABATUNJI013,2,2,1994,1
4692,NCR17,293.87,NCR17_BABATUNJI017,3475.48,1,0.024521239,9.8,BABATUNJI017,1,1,2014,1
4693,NCR17,290.62,NCR17_BABATUNJI018,7240.58,1,0.024482643999999998,9.8,BABATUNJI018,2,1,2016,2
4694,NCR30,187.67,NCR30_BABATUNJI010,372.85,1,0.11882768199999999,20.6,BABATUNJI010,2,1,2005,0
4695,NCR30,187.17,NCR30_BABATUNJI013,559.27,1,0.070933894,20.6,BABATUNJI013,2,2,1994,1
4696,NCR38,632.93,NCR38_BABATUNJI017,9437.72,1,0.114160573,17.25,BABATUNJI017,1,1,2014,1
4697,NCR38,626.93,NCR38_BABATUNJI019,629.18,1,0.19875618,12.90883834765998,BABATUNJI019,0,0,1992,0
4698,NCR38,633.68,NCR38_BABATUNJI035,1887.54,1,0.113497001,17.25,BABATUNJI035,1,0,2011,1
4699,NCR38,628.43,NCR38_BABATUNJI045,16987.89,1,0.113748685,17.25,BABATUNJI045,1,1,2009,1
4700,NCR41,239.77,NCR41_BABATUNJI046,5712.56,1,0.018023997,17.85,BABATUNJI046,0,0,2004,1
4701,NCR41,241.52,NCR41_BABATUNJI049,2142.21,1,0.018052019,17.85,BABATUNJI049,0,1,2006,1
4702,NCR42,83.48,NCR42_BABATUNJI010,83.23,1,0.064410783,9.105,BABATUNJI010,2,1,2005,0
4703,NCR50,386.59,NCR50_BABATUNJI013,10719.38,1,0.01181025,20.2,BABATUNJI013,2,2,1994,1
4704,NCR50,383.84,NCR50_BABATUNJI027,18758.92,0,0.011762847,12.90883834765998,BABATUNJI027,2,1,1992,3
4705,NCR50,379.09,NCR50_BABATUNJI046,4976.86,1,0.011820087,20.2,BABATUNJI046,0,0,2004,1
4706,NCR50,387.84,NCR50_BABATUNJI049,6508.2,1,0.011838464,20.2,BABATUNJI049,0,1,2006,1
4707,NCR53,559.6,NCR53_BABATUNJI019,1687.8,1,0.253947823,12.90883834765998,BABATUNJI019,0,0,1992,0
4708,NCR53,561.1,NCR53_BABATUNJI027,17440.63,1,0.144338493,12.90883834765998,BABATUNJI027,2,1,1992,3
4709,NCR53,562.6,NCR53_BABATUNJI035,12377.22,1,0.145013434,12.15,BABATUNJI035,1,0,2011,1
4710,NCR53,560.1,NCR53_BABATUNJI049,8439.02,1,0.14526636,12.15,BABATUNJI049,0,1,2006,1
4711,NCR54,492.03,NCR54_BABATUNJI017,8347.47,1,0.091074449,16.35,BABATUNJI017,1,1,2014,1
4712,NCR54,486.78,NCR54_BABATUNJI019,491.03,1,0.158562708,12.90883834765998,BABATUNJI019,0,0,1992,0
4713,NCR54,495.53,NCR54_BABATUNJI035,7365.41,1,0.0,16.35,BABATUNJI035,1,0,2011,1
4714,NCS05,333.24,NCS05_BABATUNJI013,6624.71,1,0.020960615,11.5,BABATUNJI013,2,2,1994,1
4715,NCS05,326.99,NCS05_BABATUNJI045,6955.95,1,0.021020616000000002,11.5,BABATUNJI045,1,1,2009,1
4716,NCS05,328.49,NCS05_BABATUNJI049,2318.65,1,0.021010687000000004,11.5,BABATUNJI049,0,1,2006,1
4717,NCS06,658.98,NCS06_BABATUNJI019,657.48,1,0.055566935,12.90883834765998,BABATUNJI019,0,0,1992,0
4718,NCS06,652.48,NCS06_BABATUNJI027,17751.89,1,0.031583053,12.90883834765998,BABATUNJI027,2,1,1992,3
4719,NCS17,233.61,NCS17_BABATUNJI013,4254.46,1,0.08043445099999999,18.6,BABATUNJI013,2,2,1994,1
4720,NCS17,231.36,NCS17_BABATUNJI049,945.44,1,0.08062660099999999,18.6,BABATUNJI049,0,1,2006,1
4721,NCS18,266.23,NCS18_BABATUNJI013,6163.64,1,0.042175992,12.65,BABATUNJI013,2,2,1994,1
4722,NCS18,270.23,NCS18_BABATUNJI018,4019.77,1,0.042383069,12.65,BABATUNJI018,2,1,2016,2
4723,NCS18,271.73,NCS18_BABATUNJI046,3483.8,1,0.042211119000000005,12.65,BABATUNJI046,0,0,2004,1
4724,NCS18,271.23,NCS18_BABATUNJI049,3751.78,1,0.042276746,12.65,BABATUNJI049,0,1,2006,1
4725,NCS29,662.22,NCS29_BABATUNJI017,7287.18,1,0.069938838,9.0,BABATUNJI017,1,1,2014,1
4726,NCS29,660.47,NCS29_BABATUNJI019,662.47,1,0.121765124,12.90883834765998,BABATUNJI019,0,0,1992,0
4727,NCS30,319.91,NCS30_BABATUNJI010,1614.57,1,0.155706798,5.945,BABATUNJI010,2,1,2005,0
4728,NCS30,322.41,NCS30_BABATUNJI017,4520.78,1,0.0,5.945,BABATUNJI017,1,1,2014,1
4729,NCS30,323.41,NCS30_BABATUNJI018,10979.04,1,0.093405156,5.945,BABATUNJI018,2,1,2016,2
4730,NCS30,319.66,NCS30_BABATUNJI035,5489.52,0,0.093008616,5.945,BABATUNJI035,1,0,2011,1
4731,NCS30,322.91,NCS30_BABATUNJI045,7104.09,1,0.093214866,5.945,BABATUNJI045,1,1,2009,1
4732,NCS30,321.91,NCS30_BABATUNJI046,1291.65,1,0.09302620699999999,5.945,BABATUNJI046,0,0,2004,1
4733,NCS30,318.41,NCS30_BABATUNJI049,3874.96,1,0.093170838,5.945,BABATUNJI049,0,1,2006,1
4734,NCS38,281.54,NCS38_BABATUNJI018,7729.94,1,0.090558833,8.6,BABATUNJI018,2,1,2016,2
4735,NCS38,282.29,NCS38_BABATUNJI046,1145.18,1,0.090191431,8.6,BABATUNJI046,0,0,2004,1
4736,NCS41,457.4,NCS41_BABATUNJI027,4134.62,1,0.053185208,12.90883834765998,BABATUNJI027,2,1,1992,3
4737,NCS41,462.9,NCS41_BABATUNJI049,5972.23,1,0.053527105,12.85,BABATUNJI049,0,1,2006,1
4738,NCS42,231.29,NCS42_BABATUNJI046,5016.8,1,0.069416467,8.6,BABATUNJI046,0,0,2004,1
4739,NCS42,229.54,NCS42_BABATUNJI049,5928.95,1,0.06952439099999999,8.6,BABATUNJI049,0,1,2006,1
4740,NCS53,395.9,NCS53_BABATUNJI013,2773.06,1,0.08970347599999999,14.5,BABATUNJI013,2,2,1994,1
4741,NCS53,399.9,NCS53_BABATUNJI017,5546.11,1,0.090286009,14.5,BABATUNJI017,1,1,2014,1
4742,NCS53,392.15,NCS53_BABATUNJI019,792.3,1,0.157190017,12.90883834765998,BABATUNJI019,0,0,1992,0
4743,NCS53,393.4,NCS53_BABATUNJI027,15053.74,1,0.08934343300000001,12.90883834765998,BABATUNJI027,2,1,1992,3
4744,NCS53,398.65,NCS53_BABATUNJI035,5942.27,1,0.089761211,14.5,BABATUNJI035,1,0,2011,1
4745,NCS53,398.9,NCS53_BABATUNJI045,3565.36,1,0.08996026,14.5,BABATUNJI045,1,1,2009,1
4746,NCS53,396.15,NCS53_BABATUNJI046,6734.57,1,0.089778187,14.5,BABATUNJI046,0,0,2004,1
4747,NCS53,400.9,NCS53_BABATUNJI049,7130.72,1,0.08991776900000001,14.5,BABATUNJI049,0,1,2006,1
4748,NCS54,440.09,NCS54_BABATUNJI010,882.19,1,0.016726506000000002,13.6,BABATUNJI010,2,1,2005,0
4749,NCS54,444.84,NCS54_BABATUNJI018,5734.2,0,0.010033871,13.6,BABATUNJI018,2,1,2016,2
4750,NCS54,444.59,NCS54_BABATUNJI027,16320.42,1,0.00994477,12.90883834765998,BABATUNJI027,2,1,1992,3
4751,NCS54,438.84,NCS54_BABATUNJI035,9262.94,1,0.009991273,13.6,BABATUNJI035,1,0,2011,1
4752,NCS54,441.09,NCS54_BABATUNJI045,11468.41,1,0.010013429,13.6,BABATUNJI045,1,1,2009,1
4753,NCS54,441.84,NCS54_BABATUNJI049,12350.59,1,0.010008699,13.6,BABATUNJI049,0,1,2006,1
4754,NCT05,639.17,NCT05_BABATUNJI045,10865.86,1,0.020994339,10.895,BABATUNJI045,1,1,2009,1
4755,NCT06,412.71,NCT06_BABATUNJI013,5802.45,1,0.038705317,17.1,BABATUNJI013,2,2,1994,1
4756,NCT06,417.71,NCT06_BABATUNJI018,3315.68,1,0.0,17.1,BABATUNJI018,2,1,2016,2
4757,NCT06,419.46,NCT06_BABATUNJI019,414.46,1,0.06782445599999999,12.90883834765998,BABATUNJI019,0,0,1992,0
4758,NCT06,415.71,NCT06_BABATUNJI035,12019.35,1,0.038730229,17.1,BABATUNJI035,1,0,2011,1
4759,NCT06,416.21,NCT06_BABATUNJI045,3315.68,1,0.038816115,17.1,BABATUNJI045,1,1,2009,1
4760,NCT17,474.3,NCT17_BABATUNJI017,4239.48,1,0.042102658,10.8,BABATUNJI017,1,1,2014,1
4761,NCT17,471.55,NCT17_BABATUNJI027,15073.71,1,0.041663111,12.90883834765998,BABATUNJI027,2,1,1992,3
4762,NCT17,475.05,NCT17_BABATUNJI045,6123.7,1,0.041950753,10.8,BABATUNJI045,1,1,2009,1
4763,NCT17,474.3,NCT17_BABATUNJI046,14602.66,1,0.041865848,10.8,BABATUNJI046,0,0,2004,1
4764,NCT18,449.24,NCT18_BABATUNJI017,12676.83,1,0.059741172,14.6,BABATUNJI017,1,1,2014,1
4765,NCT18,453.99,NCT18_BABATUNJI027,10413.11,1,0.05911748,12.90883834765998,BABATUNJI027,2,1,1992,3
4766,NCT18,454.49,NCT18_BABATUNJI035,8149.39,1,0.059393919,14.6,BABATUNJI035,1,0,2011,1
4767,NCT18,449.24,NCT18_BABATUNJI046,9054.88,1,0.059405152,14.6,BABATUNJI046,0,0,2004,1
4768,NCT29,308.35,NCT29_BABATUNJI019,609.21,1,0.112249603,12.90883834765998,BABATUNJI019,0,0,1992,0
4769,NCT29,305.85,NCT29_BABATUNJI046,609.21,1,0.064110725,12.6,BABATUNJI046,0,0,2004,1
4770,NCT30,120.18,NCT30_BABATUNJI010,118.18,1,0.134393836,9.1,BABATUNJI010,2,1,2005,0
4771,NCT41,376.51,NCT41_BABATUNJI013,6072.1,0,0.055943697,15.7,BABATUNJI013,2,2,1994,1
4772,NCT41,378.26,NCT41_BABATUNJI019,379.51,1,0.09803177099999999,12.90883834765998,BABATUNJI019,0,0,1992,0
4773,NCT41,379.76,NCT41_BABATUNJI035,2656.54,1,0.055979703,15.7,BABATUNJI035,1,0,2011,1
4774,NCT41,383.76,NCT41_BABATUNJI045,6451.6,1,0.05610384,15.7,BABATUNJI045,1,1,2009,1
4775,NCT41,383.01,NCT41_BABATUNJI046,9487.65,1,0.055990291,15.7,BABATUNJI046,0,0,2004,1
4776,NCT42,375.85,NCT42_BABATUNJI018,1118.54,1,0.0249887,5.88,BABATUNJI018,2,1,2016,2
4777,NCT42,377.6,NCT42_BABATUNJI027,8202.66,1,0.024766802,12.90883834765998,BABATUNJI027,2,1,1992,3
4778,NCT42,373.6,NCT42_BABATUNJI035,4101.33,1,0.024882613999999997,5.88,BABATUNJI035,1,0,2011,1
4779,NCT42,371.1,NCT42_BABATUNJI045,5219.87,1,0.024937792,5.88,BABATUNJI045,1,1,2009,1
4780,NCT42,368.85,NCT42_BABATUNJI046,6711.26,1,0.02488732,5.88,BABATUNJI046,0,0,2004,1
4781,NCT42,374.85,NCT42_BABATUNJI049,3728.48,1,0.024926012999999997,5.88,BABATUNJI049,0,1,2006,1
4782,NCT53,407.63,NCT53_BABATUNJI017,5755.84,1,0.048388423,5.4,BABATUNJI017,1,1,2014,1
4783,NCT53,411.63,NCT53_BABATUNJI019,1644.53,1,0.084245356,12.90883834765998,BABATUNJI019,0,0,1992,0
4784,NCT53,411.38,NCT53_BABATUNJI027,5755.84,1,0.0,12.90883834765998,BABATUNJI027,2,1,1992,3
4785,NCT54,236.77,NCT54_BABATUNJI013,2618.26,1,0.119436131,8.695,BABATUNJI013,2,2,1994,1
4786,NCT54,238.77,NCT54_BABATUNJI049,3094.31,1,0.11972145099999999,8.695,BABATUNJI049,0,1,2006,1
4787,NCU05,203.65,NCU05_BABATUNJI010,402.81,1,0.098312421,11.8,BABATUNJI010,2,1,2005,0
4788,NCU06,570.0,NCU06_BABATUNJI019,2871.26,1,0.13027716,12.90883834765998,BABATUNJI019,0,0,1992,0
4789,NCU17,254.42,NCU17_BABATUNJI013,2801.35,1,0.0,5.32,BABATUNJI013,2,2,1994,1
4790,NCU17,253.67,NCU17_BABATUNJI049,7385.39,1,0.09302771800000001,5.32,BABATUNJI049,0,1,2006,1
4791,NCU18,349.37,NCU18_BABATUNJI013,9880.47,1,0.055793586,15.1,BABATUNJI013,2,2,1994,1
4792,NCU18,351.37,NCU18_BABATUNJI017,6704.61,1,0.056155909000000004,15.1,BABATUNJI017,1,1,2014,1
4793,NCU18,349.62,NCU18_BABATUNJI018,3175.87,1,0.056067524,15.1,BABATUNJI018,2,1,2016,2
4794,NCU18,356.12,NCU18_BABATUNJI019,1411.5,1,0.09776872800000001,12.90883834765998,BABATUNJI019,0,0,1992,0
4795,NCU18,350.62,NCU18_BABATUNJI035,6704.61,1,0.055829496,15.1,BABATUNJI035,1,0,2011,1
